filename,tsne_dim1,tsne_dim2
DB0-m2_o9_o23_f0_nbo.sym.39_repeat,65.68616,-47.69685
DB0-m2_o9_o23_f0_nbo.sym.4_repeat,65.20169,-50.684505
DB0-m2_o9_o23_f0_nbo.sym.40_repeat,61.864628,-52.125767
DB0-m2_o9_o23_f0_nbo.sym.41_repeat,65.69132,-47.746758
DB0-m2_o9_o23_f0_nbo.sym.42_repeat,67.607414,-60.075554
DB0-m2_o9_o23_f0_nbo.sym.43_repeat,63.41087,-49.132774
DB0-m2_o9_o23_f0_nbo.sym.44_repeat,65.88611,-52.367825
DB0-m2_o9_o23_f0_nbo.sym.45_repeat,65.93799,-52.86341
DB0-m2_o9_o23_f0_nbo.sym.46_repeat,65.03949,-52.027878
DB0-m2_o9_o23_f0_nbo.sym.48_repeat,64.68443,-51.730133
DB0-m2_o9_o23_f0_nbo.sym.49_repeat,61.665825,-50.968395
DB0-m2_o9_o23_f0_nbo.sym.5_repeat,65.406494,-55.020832
DB0-m2_o9_o23_f0_nbo.sym.50_repeat,63.91374,-54.874313
DB0-m2_o9_o23_f0_nbo.sym.51_repeat,67.468704,-59.860638
DB0-m2_o9_o23_f0_nbo.sym.52_repeat,62.789474,-55.525562
DB0-m2_o9_o23_f0_nbo.sym.53_repeat,63.52363,-53.19532
DB0-m2_o9_o23_f0_nbo.sym.54_repeat,63.98632,-52.595695
DB0-m2_o9_o23_f0_nbo.sym.55_repeat,64.01238,-53.32923
DB0-m2_o9_o23_f0_nbo.sym.56_repeat,66.56864,-51.949333
DB0-m2_o9_o23_f0_nbo.sym.57_repeat,63.51504,-49.22541
DB0-m2_o9_o23_f0_nbo.sym.58_repeat,63.422928,-53.413296
DB0-m2_o9_o23_f0_nbo.sym.59_repeat,63.46496,-54.16319
DB0-m2_o9_o23_f0_nbo.sym.6_repeat,63.57391,-53.34777
DB0-m2_o9_o23_f0_nbo.sym.60_repeat,63.60624,-54.368347
DB0-m2_o9_o23_f0_nbo.sym.61_repeat,63.433735,-53.21982
DB0-m2_o9_o23_f0_nbo.sym.62_repeat,63.6042,-53.454044
DB0-m2_o9_o23_f0_nbo.sym.63_repeat,63.585045,-53.210815
DB0-m2_o9_o23_f0_nbo.sym.64_repeat,61.77367,-51.28167
DB0-m2_o9_o23_f0_nbo.sym.65_repeat,67.89988,-58.13303
DB0-m2_o9_o23_f0_nbo.sym.66_repeat,68.25835,-52.92429
DB0-m2_o9_o23_f0_nbo.sym.67_repeat,65.12665,-52.36506
DB0-m2_o9_o23_f0_nbo.sym.68_repeat,63.506744,-54.614933
DB0-m2_o9_o23_f0_nbo.sym.69_repeat,67.46703,-59.778225
DB0-m2_o9_o23_f0_nbo.sym.7_repeat,63.665176,-48.99172
DB0-m2_o9_o23_f0_nbo.sym.70_repeat,63.686348,-53.744587
DB0-m2_o9_o23_f0_nbo.sym.71_repeat,66.31652,-56.80536
DB0-m2_o9_o23_f0_nbo.sym.72_repeat,67.08635,-50.330692
DB0-m2_o9_o23_f0_nbo.sym.73_repeat,64.55333,-51.54111
DB0-m2_o9_o23_f0_nbo.sym.74_repeat,67.41568,-54.394855
DB0-m2_o9_o23_f0_nbo.sym.75_repeat,66.155914,-49.39176
DB0-m2_o9_o23_f0_nbo.sym.76_repeat,65.562874,-54.712944
DB0-m2_o9_o23_f0_nbo.sym.78_repeat,65.99535,-54.974277
DB0-m2_o9_o23_f0_nbo.sym.79_repeat,66.32922,-52.11529
DB0-m2_o9_o23_f0_nbo.sym.8_repeat,67.56039,-59.238907
DB0-m2_o9_o23_f0_nbo.sym.80_repeat,63.455204,-56.37078
DB0-m2_o9_o23_f0_nbo.sym.81_repeat,63.23569,-55.92059
DB0-m2_o9_o23_f0_nbo.sym.82_repeat,63.37055,-56.01481
DB0-m2_o9_o23_f0_nbo.sym.84_repeat,63.86189,-55.113754
DB0-m2_o9_o23_f0_nbo.sym.85_repeat,67.51005,-51.10085
DB0-m2_o9_o23_f0_nbo.sym.86_repeat,68.073814,-49.383167
DB0-m2_o9_o23_f0_nbo.sym.88_repeat,63.47272,-55.691525
DB0-m2_o9_o23_f0_nbo.sym.89_repeat,67.6143,-60.135612
DB0-m2_o9_o23_f0_nbo.sym.9_repeat,67.02364,-48.761997
DB0-m2_o9_o23_f0_nbo.sym.91_repeat,61.773014,-51.341892
DB0-m2_o9_o23_f0_nbo.sym.95_repeat,66.14706,-54.72656
DB0-m2_o9_o23_f0_nbo.sym.96_repeat,69.91037,-50.007427
DB0-m2_o9_o23_f0_nbo.sym.97_repeat,66.47818,-49.112022
DB0-m2_o9_o23_f0_nbo.sym.98_repeat,64.252525,-52.582317
DB0-m2_o9_o23_f0_nbo.sym.99_repeat,65.710464,-54.805374
DB0-m2_o9_o23_f0_nbo_repeat,64.649864,-50.732853
DB0-m2_o9_o24_f0_nbo.sym.10_repeat,31.864136,18.551394
DB0-m2_o9_o24_f0_nbo.sym.100_repeat,32.69446,2.1643913
DB0-m2_o9_o24_f0_nbo.sym.101_repeat,34.55929,17.831556
DB0-m2_o9_o24_f0_nbo.sym.102_repeat,31.97853,18.124191
DB0-m2_o9_o24_f0_nbo.sym.103_repeat,29.555021,16.74824
DB0-m2_o9_o24_f0_nbo.sym.104_repeat,22.750708,12.4026165
DB0-m2_o9_o24_f0_nbo.sym.105_repeat,30.30096,18.220827
DB0-m2_o9_o24_f0_nbo.sym.107_repeat,31.44487,2.207953
DB0-m2_o9_o24_f0_nbo.sym.108_repeat,24.812952,17.624636
DB0-m2_o9_o24_f0_nbo.sym.109_repeat,30.233839,18.160872
DB0-m2_o9_o24_f0_nbo.sym.11_repeat,22.401257,12.078601
DB0-m2_o9_o24_f0_nbo.sym.110_repeat,36.375,18.116798
DB0-m2_o9_o24_f0_nbo.sym.111_repeat,30.94818,17.174952
DB0-m2_o9_o24_f0_nbo.sym.112_repeat,25.057896,18.168886
DB0-m2_o9_o24_f0_nbo.sym.113_repeat,34.022583,18.814566
DB0-m2_o9_o24_f0_nbo.sym.114_repeat,29.655231,17.349419
DB0-m2_o9_o24_f0_nbo.sym.115_repeat,34.17964,17.718637
DB0-m2_o9_o24_f0_nbo.sym.116_repeat,32.597164,18.326757
DB0-m2_o9_o24_f0_nbo.sym.117_repeat,33.329205,1.8814828
DB0-m2_o9_o24_f0_nbo.sym.118_repeat,31.81516,16.892464
DB0-m2_o9_o24_f0_nbo.sym.119_repeat,31.583735,16.894747
DB0-m2_o9_o24_f0_nbo.sym.12_repeat,33.46759,18.008001
DB0-m2_o9_o24_f0_nbo.sym.120_repeat,34.715572,18.132946
DB0-m2_o9_o24_f0_nbo.sym.122_repeat,30.527546,17.027758
DB0-m2_o9_o24_f0_nbo.sym.123_repeat,30.282982,16.288996
DB0-m2_o9_o24_f0_nbo.sym.14_repeat,34.146,18.040403
DB0-m2_o9_o24_f0_nbo.sym.15_repeat,33.76285,17.873991
DB0-m2_o9_o24_f0_nbo.sym.16_repeat,33.375927,17.890965
DB0-m2_o9_o24_f0_nbo.sym.18_repeat,34.13232,19.206156
DB0-m2_o9_o24_f0_nbo.sym.19_repeat,22.83385,12.761316
DB0-m2_o9_o24_f0_nbo.sym.2_repeat,30.612812,18.454853
DB0-m2_o9_o24_f0_nbo.sym.20_repeat,30.762007,18.232557
DB0-m2_o9_o24_f0_nbo.sym.21_repeat,30.778126,18.017305
DB0-m2_o9_o24_f0_nbo.sym.22_repeat,34.139805,18.827024
DB0-m2_o9_o24_f0_nbo.sym.23_repeat,34.782703,2.2769427
DB0-m2_o9_o24_f0_nbo.sym.24_repeat,35.838615,16.9225
DB0-m2_o9_o24_f0_nbo.sym.25_repeat,35.80407,16.49475
DB0-m2_o9_o24_f0_nbo.sym.26_repeat,35.887257,17.088858
DB0-m2_o9_o24_f0_nbo.sym.27_repeat,33.389515,16.596737
DB0-m2_o9_o24_f0_nbo.sym.28_repeat,42.966843,12.049379
DB0-m2_o9_o24_f0_nbo.sym.29_repeat,44.758957,11.74836
DB0-m2_o9_o24_f0_nbo.sym.3_repeat,33.46945,17.918697
DB0-m2_o9_o24_f0_nbo.sym.30_repeat,31.531593,18.915499
DB0-m2_o9_o24_f0_nbo.sym.31_repeat,32.523457,17.085323
DB0-m2_o9_o24_f0_nbo.sym.32_repeat,31.802399,1.5581704
DB0-m2_o9_o24_f0_nbo.sym.33_repeat,35.214905,20.414003
DB0-m2_o9_o24_f0_nbo.sym.34_repeat,35.259983,19.997097
DB0-m2_o9_o24_f0_nbo.sym.35_repeat,35.09753,19.918716
DB0-m2_o9_o24_f0_nbo.sym.36_repeat,31.17038,17.213463
DB0-m2_o9_o24_f0_nbo.sym.37_repeat,32.902546,17.490585
DB0-m2_o9_o24_f0_nbo.sym.38_repeat,32.186142,17.23718
DB0-m2_o9_o24_f0_nbo.sym.39_repeat,30.858528,15.798374
DB0-m2_o9_o24_f0_nbo.sym.4_repeat,34.560665,17.81168
DB0-m2_o9_o24_f0_nbo.sym.41_repeat,33.49295,1.9134705
DB0-m2_o9_o24_f0_nbo.sym.42_repeat,32.335102,18.343464
DB0-m2_o9_o24_f0_nbo.sym.43_repeat,31.327795,17.979141
DB0-m2_o9_o24_f0_nbo.sym.45_repeat,23.274836,12.117495
DB0-m2_o9_o24_f0_nbo.sym.46_repeat,31.591747,19.008324
DB0-m2_o9_o24_f0_nbo.sym.47_repeat,33.359085,1.9107299
DB0-m2_o9_o24_f0_nbo.sym.48_repeat,31.712276,17.279121
DB0-m2_o9_o24_f0_nbo.sym.49_repeat,32.109222,16.964804
DB0-m2_o9_o24_f0_nbo.sym.5_repeat,32.087086,17.056116
DB0-m2_o9_o24_f0_nbo.sym.50_repeat,31.570465,18.837252
DB0-m2_o9_o24_f0_nbo.sym.51_repeat,29.303637,16.534039
DB0-m2_o9_o24_f0_nbo.sym.52_repeat,30.624474,17.967253
DB0-m2_o9_o24_f0_nbo.sym.53_repeat,30.402246,18.484293
DB0-m2_o9_o24_f0_nbo.sym.54_repeat,22.875988,11.940112
DB0-m2_o9_o24_f0_nbo.sym.55_repeat,23.057434,16.147043
DB0-m2_o9_o24_f0_nbo.sym.57_repeat,34.54713,1.3983601
DB0-m2_o9_o24_f0_nbo.sym.59_repeat,29.345276,16.51971
DB0-m2_o9_o24_f0_nbo.sym.6_repeat,33.279495,17.256931
DB0-m2_o9_o24_f0_nbo.sym.60_repeat,33.21554,18.879318
DB0-m2_o9_o24_f0_nbo.sym.61_repeat,31.862455,18.199875
DB0-m2_o9_o24_f0_nbo.sym.62_repeat,29.93298,17.399782
DB0-m2_o9_o24_f0_nbo.sym.63_repeat,30.519886,18.279335
DB0-m2_o9_o24_f0_nbo.sym.64_repeat,25.79586,14.985828
DB0-m2_o9_o24_f0_nbo.sym.65_repeat,25.556871,14.424856
DB0-m2_o9_o24_f0_nbo.sym.67_repeat,36.601112,18.109655
DB0-m2_o9_o24_f0_nbo.sym.68_repeat,33.94979,1.310316
DB0-m2_o9_o24_f0_nbo.sym.69_repeat,30.578623,18.111778
DB0-m2_o9_o24_f0_nbo.sym.7_repeat,32.019444,18.575401
DB0-m2_o9_o24_f0_nbo.sym.70_repeat,30.109373,19.774534
DB0-m2_o9_o24_f0_nbo.sym.71_repeat,30.996967,18.071127
DB0-m2_o9_o24_f0_nbo.sym.74_repeat,32.013412,17.458954
DB0-m2_o9_o24_f0_nbo.sym.75_repeat,33.21762,1.7121348
DB0-m2_o9_o24_f0_nbo.sym.76_repeat,33.611988,18.531523
DB0-m2_o9_o24_f0_nbo.sym.77_repeat,32.039097,18.063911
DB0-m2_o9_o24_f0_nbo.sym.78_repeat,33.395348,16.601284
DB0-m2_o9_o24_f0_nbo.sym.79_repeat,43.52911,11.9308
DB0-m2_o9_o24_f0_nbo.sym.8_repeat,33.46452,1.3430743
DB0-m2_o9_o24_f0_nbo.sym.80_repeat,25.343992,7.492297
DB0-m2_o9_o24_f0_nbo.sym.82_repeat,43.55314,12.090755
DB0-m2_o9_o24_f0_nbo.sym.83_repeat,29.736584,16.777246
DB0-m2_o9_o24_f0_nbo.sym.84_repeat,31.969006,1.7614
DB0-m2_o9_o24_f0_nbo.sym.85_repeat,29.810255,17.11126
DB0-m2_o9_o24_f0_nbo.sym.86_repeat,22.912256,12.313921
DB0-m2_o9_o24_f0_nbo.sym.87_repeat,31.696726,18.63896
DB0-m2_o9_o24_f0_nbo.sym.88_repeat,22.518316,12.129622
DB0-m2_o9_o24_f0_nbo.sym.89_repeat,34.739746,18.251553
DB0-m2_o9_o24_f0_nbo.sym.9_repeat,33.48391,1.866456
DB0-m2_o9_o24_f0_nbo.sym.90_repeat,33.107704,18.861393
DB0-m2_o9_o24_f0_nbo.sym.92_repeat,33.328598,1.7635548
DB0-m2_o9_o24_f0_nbo.sym.93_repeat,27.91606,7.381369
DB0-m2_o9_o24_f0_nbo.sym.94_repeat,21.775156,16.614017
DB0-m2_o9_o24_f0_nbo.sym.95_repeat,36.584145,21.714823
DB0-m2_o9_o24_f0_nbo.sym.96_repeat,21.52132,13.776775
DB0-m2_o9_o24_f0_nbo.sym.97_repeat,36.374367,21.720186
DB0-m2_o9_o24_f0_nbo.sym.98_repeat,32.81975,0.90641826
DB0-m2_o9_o24_f0_nbo.sym.99_repeat,25.90863,15.596956
DB0-m2_o9_o24_f0_nbo_repeat,39.058277,11.950928
DB0-m2_o9_o25_f0_nbo.sym.1_repeat,76.531944,-47.47118
DB0-m2_o9_o25_f0_nbo.sym.10_repeat,76.26961,-44.92448
DB0-m2_o9_o25_f0_nbo.sym.100_repeat,75.82007,-47.748756
DB0-m2_o9_o25_f0_nbo.sym.101_repeat,75.851944,-47.909084
DB0-m2_o9_o25_f0_nbo.sym.102_repeat,76.73702,-45.649624
DB0-m2_o9_o25_f0_nbo.sym.103_repeat,49.91167,8.013446
DB0-m2_o9_o25_f0_nbo.sym.104_repeat,77.09397,-44.836906
DB0-m2_o9_o25_f0_nbo.sym.105_repeat,77.023254,-44.71882
DB0-m2_o9_o25_f0_nbo.sym.106_repeat,73.109566,-50.451557
DB0-m2_o9_o25_f0_nbo.sym.107_repeat,73.02989,-45.097294
DB0-m2_o9_o25_f0_nbo.sym.108_repeat,73.56124,-49.753963
DB0-m2_o9_o25_f0_nbo.sym.109_repeat,75.99441,-47.17569
DB0-m2_o9_o25_f0_nbo.sym.11_repeat,76.16976,-45.746822
DB0-m2_o9_o25_f0_nbo.sym.110_repeat,76.34062,-50.223957
DB0-m2_o9_o25_f0_nbo.sym.111_repeat,76.70578,-49.122925
DB0-m2_o9_o25_f0_nbo.sym.112_repeat,76.4514,-49.81011
DB0-m2_o9_o25_f0_nbo.sym.113_repeat,76.46609,-49.27144
DB0-m2_o9_o25_f0_nbo.sym.114_repeat,72.43239,-45.40955
DB0-m2_o9_o25_f0_nbo.sym.115_repeat,69.58072,-48.964695
DB0-m2_o9_o25_f0_nbo.sym.116_repeat,75.63331,-45.063362
DB0-m2_o9_o25_f0_nbo.sym.117_repeat,75.507484,-61.172993
DB0-m2_o9_o25_f0_nbo.sym.118_repeat,75.7034,-45.15172
DB0-m2_o9_o25_f0_nbo.sym.119_repeat,70.4946,-50.213757
DB0-m2_o9_o25_f0_nbo.sym.12_repeat,73.28263,-44.99648
DB0-m2_o9_o25_f0_nbo.sym.120_repeat,70.956314,-49.433273
DB0-m2_o9_o25_f0_nbo.sym.121_repeat,70.69885,-49.67687
DB0-m2_o9_o25_f0_nbo.sym.122_repeat,73.87343,-49.379368
DB0-m2_o9_o25_f0_nbo.sym.123_repeat,76.009895,-47.09881
DB0-m2_o9_o25_f0_nbo.sym.124_repeat,76.88169,-49.61896
DB0-m2_o9_o25_f0_nbo.sym.125_repeat,77.24838,-49.4348
DB0-m2_o9_o25_f0_nbo.sym.126_repeat,72.31542,-44.64455
DB0-m2_o9_o25_f0_nbo.sym.127_repeat,67.99292,-49.507576
DB0-m2_o9_o25_f0_nbo.sym.128_repeat,76.212685,-47.34755
DB0-m2_o9_o25_f0_nbo.sym.129_repeat,74.571396,-48.336227
DB0-m2_o9_o25_f0_nbo.sym.13_repeat,74.38189,-47.39805
DB0-m2_o9_o25_f0_nbo.sym.130_repeat,73.30873,-49.949863
DB0-m2_o9_o25_f0_nbo.sym.131_repeat,73.49137,-49.7235
DB0-m2_o9_o25_f0_nbo.sym.132_repeat,73.07499,-45.568527
DB0-m2_o9_o25_f0_nbo.sym.133_repeat,76.47694,-48.91
DB0-m2_o9_o25_f0_nbo.sym.134_repeat,75.796196,-50.361107
DB0-m2_o9_o25_f0_nbo.sym.135_repeat,71.17439,-48.21693
DB0-m2_o9_o25_f0_nbo.sym.136_repeat,72.46511,-48.898865
DB0-m2_o9_o25_f0_nbo.sym.137_repeat,71.626236,-48.721363
DB0-m2_o9_o25_f0_nbo.sym.138_repeat,71.58314,-48.312115
DB0-m2_o9_o25_f0_nbo.sym.139_repeat,64.18343,-56.63417
DB0-m2_o9_o25_f0_nbo.sym.14_repeat,69.06832,-48.859215
DB0-m2_o9_o25_f0_nbo.sym.140_repeat,64.64609,-56.41915
DB0-m2_o9_o25_f0_nbo.sym.141_repeat,64.49961,-56.417984
DB0-m2_o9_o25_f0_nbo.sym.142_repeat,70.33727,-49.646465
DB0-m2_o9_o25_f0_nbo.sym.143_repeat,75.58997,-47.71234
DB0-m2_o9_o25_f0_nbo.sym.144_repeat,71.90618,-48.793354
DB0-m2_o9_o25_f0_nbo.sym.145_repeat,72.98227,-45.553364
DB0-m2_o9_o25_f0_nbo.sym.146_repeat,75.03741,-47.302162
DB0-m2_o9_o25_f0_nbo.sym.147_repeat,73.74703,-47.675785
DB0-m2_o9_o25_f0_nbo.sym.148_repeat,72.95312,-45.560837
DB0-m2_o9_o25_f0_nbo.sym.149_repeat,76.20987,-47.21302
DB0-m2_o9_o25_f0_nbo.sym.15_repeat,74.13145,-47.348446
DB0-m2_o9_o25_f0_nbo.sym.150_repeat,75.90488,-46.57613
DB0-m2_o9_o25_f0_nbo.sym.151_repeat,71.77786,-47.007812
DB0-m2_o9_o25_f0_nbo.sym.152_repeat,69.989334,-49.6458
DB0-m2_o9_o25_f0_nbo.sym.153_repeat,71.77956,-48.806454
DB0-m2_o9_o25_f0_nbo.sym.154_repeat,70.0972,-49.72304
DB0-m2_o9_o25_f0_nbo.sym.155_repeat,75.72041,-47.41609
DB0-m2_o9_o25_f0_nbo.sym.16_repeat,74.19298,-47.258663
DB0-m2_o9_o25_f0_nbo.sym.18_repeat,72.20389,-46.100082
DB0-m2_o9_o25_f0_nbo.sym.19_repeat,76.046715,-47.273315
DB0-m2_o9_o25_f0_nbo.sym.2_repeat,76.48696,-48.793667
DB0-m2_o9_o25_f0_nbo.sym.20_repeat,72.379196,-45.516235
DB0-m2_o9_o25_f0_nbo.sym.21_repeat,77.09038,-49.50081
DB0-m2_o9_o25_f0_nbo.sym.22_repeat,76.53135,-50.195587
DB0-m2_o9_o25_f0_nbo.sym.23_repeat,76.74847,-50.407013
DB0-m2_o9_o25_f0_nbo.sym.24_repeat,68.74123,-48.650394
DB0-m2_o9_o25_f0_nbo.sym.25_repeat,68.864395,-48.748413
DB0-m2_o9_o25_f0_nbo.sym.26_repeat,69.209076,-48.939667
DB0-m2_o9_o25_f0_nbo.sym.27_repeat,76.18427,-47.22557
DB0-m2_o9_o25_f0_nbo.sym.29_repeat,73.42908,-52.991943
DB0-m2_o9_o25_f0_nbo.sym.3_repeat,76.506134,-47.59109
DB0-m2_o9_o25_f0_nbo.sym.30_repeat,73.44098,-52.939323
DB0-m2_o9_o25_f0_nbo.sym.31_repeat,76.837395,-44.65025
DB0-m2_o9_o25_f0_nbo.sym.32_repeat,76.52543,-45.87818
DB0-m2_o9_o25_f0_nbo.sym.33_repeat,76.775505,-44.53633
DB0-m2_o9_o25_f0_nbo.sym.34_repeat,72.89975,-46.436646
DB0-m2_o9_o25_f0_nbo.sym.35_repeat,73.78638,-48.458977
DB0-m2_o9_o25_f0_nbo.sym.36_repeat,74.84489,-48.189407
DB0-m2_o9_o25_f0_nbo.sym.37_repeat,76.14028,-47.332317
DB0-m2_o9_o25_f0_nbo.sym.38_repeat,74.948944,-46.40197
DB0-m2_o9_o25_f0_nbo.sym.39_repeat,72.18971,-45.906563
DB0-m2_o9_o25_f0_nbo.sym.4_repeat,72.67137,-44.96497
DB0-m2_o9_o25_f0_nbo.sym.40_repeat,74.77617,-46.36002
DB0-m2_o9_o25_f0_nbo.sym.41_repeat,74.73894,-46.35935
DB0-m2_o9_o25_f0_nbo.sym.42_repeat,75.611946,-47.562107
DB0-m2_o9_o25_f0_nbo.sym.43_repeat,73.09292,-45.86429
DB0-m2_o9_o25_f0_nbo.sym.44_repeat,72.80226,-45.217266
DB0-m2_o9_o25_f0_nbo.sym.45_repeat,70.49126,-48.762436
DB0-m2_o9_o25_f0_nbo.sym.46_repeat,76.01812,-47.34771
DB0-m2_o9_o25_f0_nbo.sym.47_repeat,75.880165,-47.61918
DB0-m2_o9_o25_f0_nbo.sym.48_repeat,75.02819,-47.381504
DB0-m2_o9_o25_f0_nbo.sym.49_repeat,72.529526,-46.76121
DB0-m2_o9_o25_f0_nbo.sym.5_repeat,76.433105,-50.026825
DB0-m2_o9_o25_f0_nbo.sym.50_repeat,76.10855,-47.352184
DB0-m2_o9_o25_f0_nbo.sym.51_repeat,75.64711,-48.01742
DB0-m2_o9_o25_f0_nbo.sym.52_repeat,76.19204,-47.3042
DB0-m2_o9_o25_f0_nbo.sym.53_repeat,76.22799,-50.092846
DB0-m2_o9_o25_f0_nbo.sym.54_repeat,76.5916,-48.98336
DB0-m2_o9_o25_f0_nbo.sym.55_repeat,76.45072,-48.849403
DB0-m2_o9_o25_f0_nbo.sym.56_repeat,65.31571,-57.62785
DB0-m2_o9_o25_f0_nbo.sym.57_repeat,71.219376,-47.559116
DB0-m2_o9_o25_f0_nbo.sym.59_repeat,74.04214,-48.967075
DB0-m2_o9_o25_f0_nbo.sym.6_repeat,76.07771,-49.57328
DB0-m2_o9_o25_f0_nbo.sym.60_repeat,77.048744,-50.423588
DB0-m2_o9_o25_f0_nbo.sym.61_repeat,76.76185,-49.710457
DB0-m2_o9_o25_f0_nbo.sym.63_repeat,65.58257,-57.958622
DB0-m2_o9_o25_f0_nbo.sym.64_repeat,76.566246,-48.792515
DB0-m2_o9_o25_f0_nbo.sym.65_repeat,72.77563,-45.053616
DB0-m2_o9_o25_f0_nbo.sym.66_repeat,73.97552,-49.259483
DB0-m2_o9_o25_f0_nbo.sym.67_repeat,76.93065,-50.29014
DB0-m2_o9_o25_f0_nbo.sym.68_repeat,77.42776,-50.292717
DB0-m2_o9_o25_f0_nbo.sym.69_repeat,76.809685,-48.90028
DB0-m2_o9_o25_f0_nbo.sym.7_repeat,77.20451,-48.293217
DB0-m2_o9_o25_f0_nbo.sym.70_repeat,64.69793,-56.31088
DB0-m2_o9_o25_f0_nbo.sym.71_repeat,71.18726,-60.732895
DB0-m2_o9_o25_f0_nbo.sym.72_repeat,70.53848,-48.74049
DB0-m2_o9_o25_f0_nbo.sym.73_repeat,73.169754,-51.843086
DB0-m2_o9_o25_f0_nbo.sym.74_repeat,73.176254,-51.86119
DB0-m2_o9_o25_f0_nbo.sym.75_repeat,76.1415,-47.340454
DB0-m2_o9_o25_f0_nbo.sym.76_repeat,73.04534,-45.456852
DB0-m2_o9_o25_f0_nbo.sym.77_repeat,74.41596,-49.171196
DB0-m2_o9_o25_f0_nbo.sym.78_repeat,75.65417,-48.32122
DB0-m2_o9_o25_f0_nbo.sym.79_repeat,75.09349,-49.39089
DB0-m2_o9_o25_f0_nbo.sym.8_repeat,76.454025,-48.536602
DB0-m2_o9_o25_f0_nbo.sym.80_repeat,70.95788,-61.06089
DB0-m2_o9_o25_f0_nbo.sym.81_repeat,72.20741,-44.540585
DB0-m2_o9_o25_f0_nbo.sym.82_repeat,77.02905,-49.659126
DB0-m2_o9_o25_f0_nbo.sym.84_repeat,64.70002,-56.483624
DB0-m2_o9_o25_f0_nbo.sym.85_repeat,74.94373,-47.34706
DB0-m2_o9_o25_f0_nbo.sym.87_repeat,68.42435,-49.381016
DB0-m2_o9_o25_f0_nbo.sym.88_repeat,68.642204,-49.529373
DB0-m2_o9_o25_f0_nbo.sym.89_repeat,64.42605,-56.468506
DB0-m2_o9_o25_f0_nbo.sym.9_repeat,76.1633,-45.115658
DB0-m2_o9_o25_f0_nbo.sym.91_repeat,64.67378,-56.552486
DB0-m2_o9_o25_f0_nbo.sym.92_repeat,70.90224,-48.245964
DB0-m2_o9_o25_f0_nbo.sym.93_repeat,70.32336,-48.791447
DB0-m2_o9_o25_f0_nbo.sym.96_repeat,74.75763,-47.34341
DB0-m2_o9_o25_f0_nbo.sym.97_repeat,75.752205,-47.251114
DB0-m2_o9_o25_f0_nbo.sym.98_repeat,72.54521,-46.449707
DB0-m2_o9_o25_f0_nbo.sym.99_repeat,70.04901,-49.446636
DB0-m2_o9_o27_f0_nbo.sym.10_repeat,89.67307,-54.469868
DB0-m2_o9_o27_f0_nbo.sym.100_repeat,88.275764,-55.629177
DB0-m2_o9_o27_f0_nbo.sym.101_repeat,87.895805,-55.39047
DB0-m2_o9_o27_f0_nbo.sym.102_repeat,90.97866,-58.892097
DB0-m2_o9_o27_f0_nbo.sym.103_repeat,87.64224,-55.479527
DB0-m2_o9_o27_f0_nbo.sym.105_repeat,89.83279,-56.660313
DB0-m2_o9_o27_f0_nbo.sym.106_repeat,89.76796,-55.769844
DB0-m2_o9_o27_f0_nbo.sym.107_repeat,89.8147,-55.93498
DB0-m2_o9_o27_f0_nbo.sym.108_repeat,88.682106,-55.822544
DB0-m2_o9_o27_f0_nbo.sym.109_repeat,89.40579,-55.891293
DB0-m2_o9_o27_f0_nbo.sym.11_repeat,89.597206,-54.487045
DB0-m2_o9_o27_f0_nbo.sym.110_repeat,88.20327,-55.72268
DB0-m2_o9_o27_f0_nbo.sym.112_repeat,91.68165,-55.141457
DB0-m2_o9_o27_f0_nbo.sym.113_repeat,88.0427,-54.917698
DB0-m2_o9_o27_f0_nbo.sym.114_repeat,87.57129,-55.187275
DB0-m2_o9_o27_f0_nbo.sym.115_repeat,90.11409,-60.405163
DB0-m2_o9_o27_f0_nbo.sym.116_repeat,90.01533,-60.679817
DB0-m2_o9_o27_f0_nbo.sym.117_repeat,86.79682,-58.060028
DB0-m2_o9_o27_f0_nbo.sym.118_repeat,92.22287,-55.50809
DB0-m2_o9_o27_f0_nbo.sym.119_repeat,88.68508,-55.213272
DB0-m2_o9_o27_f0_nbo.sym.120_repeat,89.84753,-56.072056
DB0-m2_o9_o27_f0_nbo.sym.121_repeat,90.039764,-55.971313
DB0-m2_o9_o27_f0_nbo.sym.123_repeat,91.04098,-57.661694
DB0-m2_o9_o27_f0_nbo.sym.124_repeat,87.942444,-56.39441
DB0-m2_o9_o27_f0_nbo.sym.125_repeat,88.42238,-55.9543
DB0-m2_o9_o27_f0_nbo.sym.126_repeat,92.40783,-55.6149
DB0-m2_o9_o27_f0_nbo.sym.127_repeat,87.70632,-56.180847
DB0-m2_o9_o27_f0_nbo.sym.128_repeat,90.91623,-58.96928
DB0-m2_o9_o27_f0_nbo.sym.129_repeat,91.98234,-55.28788
DB0-m2_o9_o27_f0_nbo.sym.13_repeat,88.03447,-55.7892
DB0-m2_o9_o27_f0_nbo.sym.130_repeat,89.27167,-56.322998
DB0-m2_o9_o27_f0_nbo.sym.132_repeat,91.43024,-59.77305
DB0-m2_o9_o27_f0_nbo.sym.133_repeat,91.56758,-60.080215
DB0-m2_o9_o27_f0_nbo.sym.134_repeat,90.90912,-58.23842
DB0-m2_o9_o27_f0_nbo.sym.135_repeat,87.147415,-58.018826
DB0-m2_o9_o27_f0_nbo.sym.136_repeat,88.362526,-57.05051
